X,  Y
0.016192, 0.0408793
0.0161983, 0.0408878
0.0162359, 0.0409381
0.0162612, 0.0409719
0.0162724, 0.0409868
0.0163588, 0.041102
0.0164217, 0.0411857
0.0164957, 0.0412838
0.016499, 0.0412882
0.0165057, 0.0412971
0.0165071, 0.041299
0.016555, 0.0413624
0.016569, 0.0413809
0.016588, 0.041406
0.0166359, 0.0414692
0.0167727, 0.0416491
0.0167757, 0.041653
0.0167833, 0.0416631
0.0167995, 0.0416843
0.0168481, 0.0417479
0.0168661, 0.0417715
0.0168753, 0.0417834
0.0169356, 0.0418623
0.0169655, 0.0419011
0.0169802, 0.0419204
0.0170059, 0.0419538
0.0170325, 0.0419884
0.0170538, 0.0420161
0.0170936, 0.0420678
0.0171425, 0.0421311
0.0172142, 0.0422238
0.0173891, 0.042449
0.0174406, 0.0425149
0.0175271, 0.0426256
0.0176249, 0.0427503
0.0177471, 0.0429055
0.0177677, 0.0429315
0.0177749, 0.0429406
0.0178022, 0.0429751
0.0178128, 0.0429885
0.0178358, 0.0430177
0.0178612, 0.0430497
0.0178743, 0.0430663
0.0179376, 0.043146
0.0180377, 0.0432717
0.0180392, 0.0432736
0.0180625, 0.0433028
0.0180665, 0.0433078
0.018069, 0.0433108
0.0180712, 0.0433137
0.0180931, 0.043341
0.0181334, 0.0433915
0.0181643, 0.0434301
0.0181996, 0.043474
0.0182294, 0.0435112
0.0182362, 0.0435196
0.0182388, 0.0435228
0.0182672, 0.0435582
0.0183359, 0.0436435
0.0183447, 0.0436544
0.0183475, 0.0436579
0.0183806, 0.0436989
0.0183992, 0.0437219
0.0184539, 0.0437895
0.0184629, 0.0438006
0.0184774, 0.0438185
0.0185893, 0.0439563
0.0186141, 0.0439868
0.0186442, 0.0440237
0.0186552, 0.0440372
0.0186986, 0.0440903
0.0187888, 0.0442006
0.0188101, 0.0442266
0.0189154, 0.0443547
0.0189425, 0.0443875
0.0189804, 0.0444334
0.0190439, 0.0445103
0.0191147, 0.0445958
0.0191482, 0.0446361
0.0191736, 0.0446667
0.0192224, 0.0447253
0.0192552, 0.0447647
0.0192751, 0.0447885
0.0193126, 0.0448334
0.0193598, 0.0448899
0.0193619, 0.0448924
0.0194599, 0.0450093
0.0195532, 0.0451202
0.0196492, 0.0452338
0.0197058, 0.0453006
0.0197078, 0.045303
0.0197951, 0.0454058
0.0198367, 0.0454546
0.0198409, 0.0454596
0.0199263, 0.0455597
0.0199324, 0.0455668
0.0199615, 0.0456008
0.0200172, 0.0456658
0.0200174, 0.0456661
0.0200182, 0.0456671
0.0201077, 0.0457713
0.0201644, 0.0458371
0.0201959, 0.0458735
0.0202337, 0.0459173
0.0202747, 0.0459647
0.0202821, 0.0459732
0.0203025, 0.0459968
0.020373, 0.0460781
0.0204213, 0.0461336
0.0204256, 0.0461385
0.0204866, 0.0462086
0.0204903, 0.0462128
0.0206652, 0.0464126
0.0206756, 0.0464245
0.0206792, 0.0464286
0.020722, 0.0464773
0.0207638, 0.0465247
0.0207794, 0.0465424
0.0207833, 0.0465468
0.0207923, 0.046557
0.0208713, 0.0466464
0.0209002, 0.0466792
0.0209063, 0.0466861
0.0209442, 0.0467288
0.0209795, 0.0467685
0.0210202, 0.0468143
0.021092, 0.046895
0.0211045, 0.0469091
0.0211298, 0.0469374
0.0212659, 0.0470895
0.0213096, 0.0471381
0.0213184, 0.0471479
0.0213732, 0.0472088
0.0215294, 0.0473817
0.0215457, 0.0473997
0.0215984, 0.0474579
0.0216143, 0.0474754
0.021664, 0.0475301
0.0218466, 0.0477302
0.0218924, 0.0477802
0.0218942, 0.0477821
0.0220647, 0.0479675
0.0220824, 0.0479867
0.0221094, 0.0480159
0.0221217, 0.0480291
0.0221564, 0.0480667
0.0221591, 0.0480696
0.0221785, 0.0480906
0.0222353, 0.0481518
0.0225228, 0.0484601
0.0225329, 0.0484709
0.022609, 0.0485521
0.0226502, 0.0485958
0.0226638, 0.0486103
0.022718, 0.0486678
0.0227789, 0.0487323
0.02289, 0.0488496
0.0229205, 0.0488818
0.0229346, 0.0488967
0.0230769, 0.049046
0.0231526, 0.0491253
0.023179, 0.0491529
0.0232127, 0.0491881
0.0232273, 0.0492032
0.0232779, 0.049256
0.0232839, 0.0492623
0.0232988, 0.0492777
0.0233878, 0.0493701
0.0233992, 0.0493819
0.0234579, 0.0494427
0.0234726, 0.049458
0.0235105, 0.0494972
0.0235105, 0.0494972
0.023597, 0.0495864
0.0236116, 0.0496014
0.0236182, 0.0496082
0.0236699, 0.0496614
0.0237101, 0.0497026
0.0237539, 0.0497476
0.0238857, 0.0498824
0.0239206, 0.049918
0.0239382, 0.0499359
0.0240285, 0.0500278
0.0241667, 0.050168
0.0241686, 0.0501699
0.0242468, 0.050249
0.0242565, 0.0502587
0.0243695, 0.0503725
0.0243751, 0.0503781
0.0243876, 0.0503907
0.0243903, 0.0503934
0.0244452, 0.0504485
0.0244621, 0.0504655
0.0246375, 0.0506409
0.0246908, 0.050694
0.0247165, 0.0507196
0.0247791, 0.0507818
0.0248451, 0.0508473
0.0249585, 0.0509594
0.0249945, 0.050995
0.0250223, 0.0510224
0.0250415, 0.0510414
0.0250837, 0.0510829
0.0250882, 0.0510873
0.0251915, 0.0511889
0.0252384, 0.0512348
0.0252978, 0.051293
0.0253506, 0.0513446
0.0254085, 0.051401
0.0254125, 0.0514049
0.0254196, 0.0514118
0.0254224, 0.0514146
0.0254642, 0.0514553
0.025489, 0.0514794
0.0255086, 0.0514985
0.0255432, 0.0515321
0.0255505, 0.0515392
0.0257535, 0.0517357
0.0257791, 0.0517604
